@relation TEST
@attribute timeunit NUMERIC
@attribute storageCost NUMERIC
@attribute interestRate NUMERIC
@attribute compidx0lt2 NUMERIC
@attribute compidx4lt2 NUMERIC
@attribute compidx6lt2 NUMERIC
@attribute compidx8lt2 NUMERIC
@attribute compidx10lt2 NUMERIC
@attribute compidx12lt2 NUMERIC
@attribute compidx14lt2 NUMERIC
@attribute compidx0lt6 NUMERIC
@attribute compidx4lt6 NUMERIC
@attribute compidx6lt6 NUMERIC
@attribute compidx8lt6 NUMERIC
@attribute compidx10lt6 NUMERIC
@attribute compidx12lt6 NUMERIC
@attribute compidx14lt6 NUMERIC
@attribute compidx0lt10 NUMERIC
@attribute compidx4lt10 NUMERIC
@attribute compidx6lt10 NUMERIC
@attribute compidx8lt10 NUMERIC
@attribute compidx10lt10 NUMERIC
@attribute compidx12lt10 NUMERIC
@attribute compidx14lt10 NUMERIC
@attribute compidx0lt20 NUMERIC
@attribute compidx4lt20 NUMERIC
@attribute compidx6lt20 NUMERIC
@attribute compidx8lt20 NUMERIC
@attribute compidx10lt20 NUMERIC
@attribute compidx12lt20 NUMERIC
@attribute compidx14lt20 NUMERIC
@attribute compidx0lt30 NUMERIC
@attribute compidx4lt30 NUMERIC
@attribute compidx6lt30 NUMERIC
@attribute compidx8lt30 NUMERIC
@attribute compidx10lt30 NUMERIC
@attribute compidx12lt30 NUMERIC
@attribute compidx14lt30 NUMERIC
@attribute sku1 NUMERIC
@attribute sku10 NUMERIC
@attribute sku11 NUMERIC
@attribute sku12 NUMERIC
@attribute sku13 NUMERIC
@attribute sku14 NUMERIC
@attribute sku15 NUMERIC
@attribute sku16 NUMERIC
@attribute demandseg1 NUMERIC
@attribute demandseg1l1 NUMERIC
@attribute demandseg1l2 NUMERIC
@attribute demandseg1l4 NUMERIC
@attribute demandseg1l8 NUMERIC
@attribute demandseg2 NUMERIC
@attribute demandseg2l1 NUMERIC
@attribute demandseg2l2 NUMERIC
@attribute demandseg2l4 NUMERIC
@attribute demandseg2l8 NUMERIC
@attribute demandseg3 NUMERIC
@attribute demandseg3l1 NUMERIC
@attribute demandseg3l2 NUMERIC
@attribute demandseg3l4 NUMERIC
@attribute demandseg3l8 NUMERIC
@attribute LBL NUMERIC
@attribute MTLp2A NUMERIC
@attribute MTLp3A NUMERIC
@attribute MTLp4A NUMERIC
@attribute MTLp5A NUMERIC
@attribute MTLp6A NUMERIC
@attribute MTLp7A NUMERIC
@attribute MTLp8A NUMERIC
@attribute MTLp9A NUMERIC
@attribute MTLp10A NUMERIC
@attribute MTLp11A NUMERIC
@attribute MTLp12A NUMERIC
@attribute MTLp13A NUMERIC
@attribute MTLp14A NUMERIC
@attribute MTLp15A NUMERIC
@attribute MTLp16A NUMERIC

@data
  180.000,   25.000,   12.000,  608.000,  148.000,  148.000,   58.000,   58.000,  177.000,  177.000,  594.000,  134.710,  132.380,   54.800,   55.544,  161.382,  155.000,  568.000,  130.266,  130.013,   52.000,   53.196,  161.000,  159.512,  617.211,  132.398,  129.000,   55.000,   55.000,  159.000,  176.980,  637.993,  145.536,  140.303,   63.118,   58.626,  183.039,  197.905, 1465.000, 1608.000, 1681.000, 1829.000, 2144.000, 2015.000, 2147.000, 2372.000,   84.000,   94.000,   94.000,  114.000,  103.000,  139.000,  117.000,  123.000,  124.000,  116.000,   54.000,   37.000,   53.000,   53.000,   56.000, 1418.000, 1552.000, 1576.000, 1754.000, 1522.000, 1466.000, 1668.000, 1473.000, 1376.000, 1513.000, 1640.000, 1737.000, 1564.000, 1680.000, 1508.000, 1656.000
  181.000,   25.000,   12.000,  617.000,  144.000,  138.000,   53.000,   56.000,  162.000,  168.000,  578.000,  135.181,  132.342,   53.847,   55.248,  156.444,  158.546,  564.025,  131.261,  129.633,   53.918,   54.572,  159.843,  161.968,  608.012,  137.000,  127.000,   56.519,   54.000,  162.096,  178.764,  619.905,  146.049,  138.608,   62.908,   57.947,  180.128,  195.570, 1499.000, 1790.000, 1747.000, 2015.000, 1825.000, 2015.000, 2147.000, 2372.000,   91.000,   84.000,   94.000,   74.000,  100.000,  127.000,  139.000,  117.000,  115.000,  105.000,   53.000,   54.000,   37.000,   55.000,   49.000, 1369.000, 1562.000, 1568.000, 1744.000, 1452.000, 1467.000, 1562.000, 1455.000, 1268.000, 1457.000, 1509.000, 1619.000, 1638.000, 1800.000, 1515.000, 1680.000
  182.000,   25.000,   12.000,  622.000,  134.000,  142.000,   56.000,   57.000,  159.000,  177.000,  589.000,  132.317,  130.000,   54.742,   52.976,  155.909,  157.806,  589.000,  130.362,  129.651,   55.019,   54.599,  156.000,  162.634,  624.885,  136.751,  128.828,   58.000,   54.000,  162.903,  189.000,  651.600,  145.020,  139.832,   63.766,   57.857,  179.295,  199.435, 1499.000, 1865.000, 1893.000, 1946.000, 1872.000, 1933.000, 2147.000, 2606.000,   97.000,   91.000,   84.000,   94.000,   90.000,  108.000,  127.000,  139.000,  123.000,  111.000,   52.000,   53.000,   54.000,   53.000,   52.000, 1376.000, 1558.000, 1544.000, 1734.000, 1422.000, 1444.000, 1427.000, 1435.000, 1287.000, 1471.000, 1547.000, 1648.000, 1572.000, 1680.000, 1521.000, 1662.000
  183.000,   25.000,   12.000,  626.000,  139.000,  142.000,   52.000,   56.000,  156.000,  176.000,  597.508,  129.900,  131.472,   53.153,   53.021,  153.023,  155.000,  565.000,  129.942,  133.299,   54.215,   53.471,  151.000,  161.439,  625.780,  135.066,  129.754,   58.762,   52.000,  162.975,  177.000,  654.491,  145.151,  141.158,   62.851,   57.065,  178.034,  193.942, 1499.000, 1780.000, 1643.000, 1998.000, 1981.000, 2068.000, 2076.000, 2606.000,   74.000,   97.000,   91.000,   94.000,  103.000,  115.000,  108.000,  127.000,  117.000,  126.000,   44.000,   52.000,   53.000,   37.000,   50.000, 1391.000, 1546.000, 1571.000, 1721.000, 1399.000, 1412.000, 1503.000, 1451.000, 1311.000, 1416.000, 1529.000, 1590.000, 1496.000, 1712.000, 1466.000, 1650.000
  184.000,   25.000,   12.000,  577.000,  134.000,  139.000,   54.000,   58.000,  157.000,  170.000,  591.685,  128.468,  131.941,   53.685,   54.128,  153.366,  159.826,  573.000,  129.279,  131.031,   54.153,   53.856,  154.000,  166.235,  614.273,  131.279,  128.035,   58.000,   53.000,  158.000,  191.000,  639.845,  142.020,  139.637,   61.646,   57.937,  177.470,  197.615, 1532.000, 1780.000, 1766.000, 1991.000, 1931.000, 2158.000, 2315.000, 2489.000,   86.000,   74.000,   97.000,   84.000,  114.000,  140.000,  115.000,  108.000,  139.000,  124.000,   42.000,   44.000,   52.000,   54.000,   53.000, 1355.000, 1522.000, 1524.000, 1709.000, 1380.000, 1372.000, 1478.000, 1430.000, 1284.000, 1420.000, 1512.000, 1613.000, 1506.000, 1680.000, 1465.000, 1552.000
  185.000,   25.000,   12.000,  579.000,  143.000,  133.000,   52.000,   54.000,  163.000,  177.000,  595.448,  129.485,  128.907,   51.000,   53.469,  155.366,  158.062,  582.287,  128.685,  129.816,   52.566,   54.000,  155.950,  165.672,  606.218,  128.947,  129.675,   56.677,   52.826,  154.000,  181.000,  629.332,  141.691,  141.686,   60.317,   57.020,  173.996,  192.339, 1532.000, 1780.000, 1766.000, 2034.000, 1910.000, 2091.000, 2315.000, 2489.000,   92.000,   86.000,   74.000,   91.000,   74.000,  119.000,  140.000,  115.000,  127.000,  115.000,   35.000,   42.000,   44.000,   53.000,   55.000, 1343.000, 1525.000, 1505.000, 1673.000, 1341.000, 1403.000, 1429.000, 1432.000, 1273.000, 1400.000, 1472.000, 1604.000, 1488.000, 1678.000, 1480.000, 1579.000
  186.000,   25.000,   12.000,  604.000,  141.000,  136.000,   52.000,   55.000,  162.000,  172.000,  572.623,  128.860,  129.147,   51.905,   52.485,  170.663,  156.571,  564.719,  128.489,  129.494,   54.080,   53.852,  166.253,  164.195,  604.268,  135.963,  131.647,   58.198,   52.892,  155.663,  186.000,  632.742,  151.556,  145.914,   61.633,   57.650,  178.383,  194.062, 1532.000, 1780.000, 1766.000, 2005.000, 1896.000, 2171.000, 2315.000, 2489.000,   90.000,   92.000,   86.000,   97.000,   94.000,  120.000,  119.000,  140.000,  108.000,  123.000,   47.000,   35.000,   42.000,   52.000,   53.000, 1326.000, 1514.000, 1503.000, 1669.000, 1375.000, 1362.000, 1377.000, 1396.000, 1216.000, 1291.000, 1282.000, 1573.000, 1464.000, 1379.000, 1471.000, 1536.000
  187.000,   25.000,   12.000,  551.000,  141.000,  133.000,   56.000,   55.000,  166.000,  176.000,  595.000,  128.000,  128.322,   53.150,   53.023,  162.684,  158.189,  570.875,  132.570,  129.072,   54.002,   53.675,  162.436,  159.004,  603.434,  135.701,  131.881,   58.100,   52.387,  153.000,  169.000,  634.303,  150.597,  144.700,   61.199,   57.077,  175.369,  186.816, 1521.000, 1801.000, 1766.000, 2004.000, 1829.000, 2207.000, 2315.000, 2403.000,   73.000,   90.000,   92.000,   74.000,   94.000,  116.000,  120.000,  119.000,  115.000,  117.000,   37.000,   47.000,   35.000,   44.000,   37.000, 1315.000, 1491.000, 1481.000, 1647.000, 1357.000, 1363.000, 1382.000, 1377.000, 1198.000, 1282.000, 1440.000, 1539.000, 1420.000, 1570.000, 1452.000, 1581.000
  188.000,   25.000,   12.000,  546.000,  136.000,  135.000,   53.000,   54.000,  163.000,  175.000,  546.000,  129.235,  128.625,   51.000,   52.129,  160.589,  155.543,  561.128,  131.781,  129.766,   53.149,   52.775,  160.327,  156.926,  603.100,  135.074,  129.000,   58.060,   52.186,  156.000,  171.000,  640.103,  144.662,  141.961,   60.237,   56.096,  171.998,  184.044, 1530.000, 1767.000, 1766.000, 2020.000, 1900.000, 2066.000, 2315.000, 2403.000,   89.000,   73.000,   90.000,   86.000,   84.000,  112.000,  116.000,  120.000,  140.000,  139.000,   42.000,   37.000,   47.000,   42.000,   54.000, 1282.000, 1454.000, 1439.000, 1608.000, 1275.000, 1333.000, 1352.000, 1342.000, 1173.000, 1273.000, 1356.000, 1522.000, 1349.000, 1539.000, 1408.000, 1536.000
  189.000,   25.000,   12.000,  572.000,  134.000,  136.000,   53.000,   56.000,  165.000,  166.000,  538.993,  131.615,  129.449,   53.000,   54.469,  161.262,  154.000,  550.964,  135.457,  134.000,   53.457,   54.918,  160.000,  155.023,  599.773,  133.000,  130.615,   55.000,   53.017,  157.000,  169.876,  643.450,  144.330,  143.200,   58.699,   56.930,  172.729,  177.813, 1489.000, 1767.000, 1712.000, 1927.000, 1736.000, 2061.000, 2315.000, 2403.000,   87.000,   89.000,   73.000,   92.000,   91.000,   96.000,  112.000,  116.000,  119.000,  127.000,   37.000,   42.000,   37.000,   35.000,   53.000, 1257.000, 1426.000, 1416.000, 1574.000, 1261.000, 1303.000, 1321.000, 1317.000, 1145.000, 1242.000, 1329.000, 1484.000, 1340.000, 1491.000, 1373.000, 1514.000
  190.000,   25.000,   12.000,  580.000,  134.000,  144.000,   56.000,   55.000,  161.000,  163.000,  536.000,  128.147,  132.700,   53.419,   52.000,  160.629,  156.141,  558.338,  133.004,  132.540,   54.000,   52.497,  160.632,  158.996,  631.636,  133.445,  131.735,   55.260,   52.315,  159.000,  166.000,  682.154,  142.837,  141.779,   59.601,   56.669,  174.661,  177.577, 1456.000, 1764.000, 1770.000, 1937.000, 1904.000, 2110.000, 2315.000, 2372.000,   84.000,   87.000,   89.000,   90.000,   97.000,   99.000,   96.000,  112.000,  120.000,  108.000,   44.000,   37.000,   42.000,   47.000,   52.000, 1222.000, 1381.000, 1375.000, 1518.000, 1223.000, 1264.000, 1280.000, 1272.000, 1111.000, 1200.000, 1303.000, 1434.000, 1296.000, 1391.000, 1335.000, 1458.000
  191.000,   25.000,   12.000,  584.000,  136.000,  138.000,   56.000,   54.000,  163.000,  174.000,  643.000,  129.508,  132.992,   52.568,   53.055,  155.719,  156.134,  601.028,  132.958,  132.139,   52.589,   53.857,  158.598,  155.233,  648.049,  132.000,  132.076,   55.000,   52.647,  154.000,  158.227,  730.050,  142.288,  142.155,   59.172,   56.132,  174.352,  170.363, 1462.000, 1757.000, 1796.000, 1918.000, 1868.000, 1991.000, 2315.000, 2372.000,   86.000,   84.000,   87.000,   73.000,   74.000,  123.000,   99.000,   96.000,  116.000,  115.000,   35.000,   44.000,   37.000,   37.000,   44.000, 1190.000, 1350.000, 1340.000, 1490.000, 1194.000, 1233.000, 1250.000, 1246.000, 1084.000, 1175.000, 1290.000, 1404.000, 1268.000, 1391.000, 1295.000, 1418.000
  192.000,   25.000,   12.000,  592.000,  141.000,  141.000,   54.000,   57.000,  158.000,  162.000,  645.763,  128.610,  134.349,   52.494,   52.906,  156.395,  152.000,  631.747,  130.065,  131.926,   53.000,   53.182,  157.871,  151.938,  708.551,  133.476,  126.000,   56.000,   56.000,  157.000,  156.219,  766.071,  145.910,  145.358,   60.399,   57.435,  178.142,  170.959, 1462.000, 1757.000, 1746.000, 1894.000, 1805.000, 1875.000, 2315.000, 2171.000,   78.000,   86.000,   84.000,   89.000,   86.000,  110.000,  123.000,   99.000,  112.000,  140.000,   35.000,   35.000,   44.000,   42.000,   42.000, 1245.000, 1381.000, 1373.000, 1508.000, 1179.000, 1236.000, 1241.000, 1249.000, 1071.000, 1178.000, 1271.000, 1388.000, 1236.000, 1379.000, 1282.000, 1410.000
  193.000,   25.000,   12.000,  610.000,  132.000,  142.000,   54.000,   57.000,  173.000,  173.000,  647.819,  129.692,  130.431,   53.291,   52.570,  161.286,  173.000,  657.603,  129.181,  132.276,   54.815,   53.981,  159.889,  166.854,  794.463,  130.000,  129.501,   55.000,   57.000,  157.107,  164.934,  803.929,  148.198,  149.937,   61.800,   59.617,  183.370,  179.111, 1401.000, 1733.000, 1687.000, 1904.000, 1696.000, 1956.000, 2315.000, 2171.000,   64.000,   78.000,   86.000,   87.000,   92.000,  110.000,  110.000,  123.000,   96.000,  119.000,   28.000,   35.000,   35.000,   37.000,   35.000, 1220.000, 1393.000, 1375.000, 1534.000, 1117.000, 1237.000, 1221.000, 1251.000, 1058.000, 1147.000, 1232.000, 1379.000, 1232.000, 1356.000, 1264.000, 1389.000
  194.000,   25.000,   12.000,  572.000,  140.000,  134.000,   54.000,   57.000,  177.000,  177.000,  620.237,  131.876,  131.353,   52.573,   52.000,  156.000,  166.171,  621.528,  137.136,  131.832,   55.132,   54.049,  156.704,  160.000,  779.498,  134.000,  129.869,   55.390,   58.000,  159.863,  162.522,  816.490,  154.547,  152.195,   63.040,   61.571,  188.630,  181.643, 1401.000, 1733.000, 1766.000, 1904.000, 1696.000, 1956.000, 2315.000, 2171.000,   88.000,   64.000,   78.000,   84.000,   90.000,  107.000,  110.000,  110.000,   99.000,  120.000,   31.000,   28.000,   35.000,   44.000,   47.000, 1216.000, 1351.000, 1334.000, 1517.000, 1118.000, 1203.000, 1220.000, 2137.000, 1036.000, 1148.000, 1230.000, 1442.000,  949.000, 1328.000, 1254.000,  785.000
  195.000,   25.000,   12.000,  583.000,  144.000,  137.000,   58.000,   58.000,  168.000,  177.000,  575.000,  132.552,  129.526,   54.000,   53.645,  156.489,  158.581,  643.846,  137.150,  132.850,   56.071,   54.426,  155.865,  159.297,  779.950,  127.000,  131.874,   55.572,   54.000,  161.843,  155.120,  840.507,  156.324,  157.513,   64.945,   62.219,  192.788,  183.156, 1401.000, 1733.000, 1659.000, 1904.000, 1696.000, 1844.000, 2315.000, 2171.000,   76.000,   88.000,   64.000,   86.000,   73.000,  127.000,  107.000,  110.000,  123.000,  116.000,   20.000,   31.000,   28.000,   35.000,   37.000, 1184.000, 1349.000, 1323.000, 1484.000, 1037.000, 1193.000, 1176.000, 1551.000,  938.000, 1037.000, 1193.000, 1297.000, 1022.000, 1204.000, 1153.000, 1209.000
  196.000,   25.000,   12.000,  543.000,  135.000,  139.000,   56.000,   57.000,  159.000,  175.000,  645.000,  127.000,  129.767,   53.352,   53.191,  152.000,  156.000,  652.459,  133.186,  132.704,   54.822,   54.712,  154.013,  158.067,  763.999,  128.775,  129.226,   55.946,   54.732,  164.472,  158.095,  848.646,  158.937,  157.893,   66.303,   63.952,  197.030,  189.466, 1401.000, 1733.000, 1659.000, 1904.000, 1696.000, 1907.000, 2315.000, 2171.000,   69.000,   76.000,   88.000,   78.000,   89.000,  126.000,  127.000,  107.000,  110.000,  112.000,   25.000,   20.000,   31.000,   35.000,   42.000, 1226.000, 1355.000, 1336.000, 1476.000, 1037.000, 1176.000, 1162.000, 1551.000,  934.000, 1092.000, 1163.000, 1309.000, 1006.000, 1178.000, 1105.000, 1243.000
    9.000,   48.000,   10.000, 1005.000,  150.000,  147.000,   93.000,   88.000,  309.000,  278.000,  985.966,  212.006,  187.865,   94.376,   93.411,  303.842,  287.076,  935.874,  214.623,  204.181,   90.000,   89.167,  280.000,  282.612,  823.603,  191.032,  189.991,   83.157,   79.184,  246.617,  245.797,  766.484,  175.567,  176.766,   74.046,   74.068,  228.077,  233.378, 1649.000, 1556.000, 1618.000, 1738.000, 2120.000, 2181.000, 2278.000, 2292.000,   67.000,   67.000,   81.000,   76.000,   86.000,   75.000,   78.000,   89.000,   77.000,   59.000,   35.000,   34.000,   25.000,   29.000,   29.000, 1365.000, 1396.000, 1405.000, 1480.000, 1643.000, 1696.000, 1734.000, 1774.000, 1201.000, 1224.000, 1269.000, 1300.000, 1713.000, 1624.000, 1731.000, 1733.000
   10.000,   48.000,   10.000,  958.000,  150.000,  173.000,  100.000,  100.000,  311.000,  257.000,  935.975,  199.296,  226.603,   95.531,   98.332,  302.144,  280.141,  860.000,  206.678,  210.611,   90.675,   90.184,  281.144,  276.724,  814.956,  185.628,  187.155,   83.068,   81.368,  250.160,  240.483,  759.050,  176.564,  173.434,   74.564,   74.900,  227.990,  236.726, 1662.000, 1556.000, 1618.000, 1608.000, 2149.000, 2069.000, 2278.000, 2292.000,   66.000,   67.000,   67.000,   84.000,   81.000,   82.000,   75.000,   78.000,   74.000,   75.000,   34.000,   35.000,   34.000,   38.000,   33.000, 1352.000, 1383.000, 1427.000, 1462.000, 1652.000, 1708.000, 1717.000, 1773.000, 1178.000, 1211.000, 1260.000, 1259.000, 1654.000, 1708.000, 1724.000, 1749.000
   11.000,   48.000,   10.000, 1003.000,  192.000,  135.000,  100.000,   87.000,  312.000,  300.000,  933.782,  223.818,  215.894,   95.002,   86.690,  296.367,  284.271,  865.101,  201.801,  200.705,   89.615,   79.389,  294.000,  273.179,  829.920,  182.530,  184.143,   78.504,   80.045,  248.047,  242.438,  765.940,  170.565,  166.954,   71.896,   73.443,  220.614,  240.371, 1629.000, 1539.000, 1613.000, 1645.000, 2080.000, 2065.000, 2278.000, 2292.000,   49.000,   66.000,   67.000,   81.000,   61.000,   93.000,   82.000,   75.000,   89.000,   79.000,   39.000,   34.000,   35.000,   25.000,   34.000, 1354.000, 1369.000, 1456.000, 1447.000, 1636.000, 1677.000, 1719.000, 1758.000, 1185.000, 1216.000, 1256.000, 1253.000, 1722.000, 1721.000, 1693.000, 1751.000
   12.000,   48.000,   10.000, 1000.000,  197.000,  225.000,   93.000,  100.000,  300.000,  274.000,  930.081,  230.391,  227.080,   93.014,   86.597,  293.777,  265.061,  870.874,  201.816,  204.770,   89.664,   78.503,  289.287,  266.271,  835.409,  182.074,  186.159,   80.000,   81.158,  241.000,  243.714,  789.357,  171.224,  169.168,   72.434,   74.524,  220.343,  239.654, 1538.000, 1539.000, 1613.000, 1644.000, 2080.000, 2065.000, 2278.000, 2292.000,   79.000,   49.000,   66.000,   67.000,   86.000,   88.000,   93.000,   82.000,   78.000,   70.000,   33.000,   39.000,   34.000,   34.000,   19.000, 1380.000, 1374.000, 1471.000, 1491.000, 1631.000, 1681.000, 1708.000, 1732.000, 1148.000, 1189.000, 1243.000, 1276.000, 1725.000, 1725.000, 1731.000, 1761.000
   13.000,   48.000,   10.000, 1000.000,  181.000,  170.000,  100.000,  100.000,  300.000,  277.000,  926.584,  217.228,  196.852,   94.555,   85.291,  292.771,  257.000,  875.719,  185.593,  186.338,   90.280,   77.895,  285.338,  262.374,  834.985,  176.000,  174.645,   79.264,   78.199,  240.497,  249.683,  804.691,  164.443,  167.709,   71.356,   71.447,  216.206,  225.547, 1538.000, 1555.000, 1551.000, 1644.000, 1975.000, 2065.000, 2023.000, 2292.000,   54.000,   79.000,   49.000,   67.000,   76.000,   91.000,   88.000,   93.000,   75.000,   77.000,   22.000,   33.000,   39.000,   35.000,   29.000, 1358.000, 1412.000, 1439.000, 1491.000, 1602.000, 1648.000, 1705.000, 1733.000, 1145.000, 1173.000, 1231.000, 1246.000, 1711.000, 1749.000, 1744.000, 1781.000
   14.000,   48.000,   10.000, 1000.000,  188.000,  133.000,   91.000,   74.000,  300.000,  298.000,  933.725,  197.621,  176.496,   88.467,   80.060,  290.621,  253.654,  883.364,  170.000,  179.262,   82.000,   76.176,  281.381,  258.839,  838.824,  174.211,  169.855,   76.723,   77.486,  237.735,  249.133,  785.088,  160.966,  156.534,   69.834,   70.325,  213.483,  224.209, 1551.000, 1533.000, 1545.000, 1608.000, 1913.000, 2065.000, 2023.000, 2292.000,   55.000,   54.000,   79.000,   66.000,   84.000,   83.000,   91.000,   88.000,   82.000,   74.000,   30.000,   22.000,   33.000,   34.000,   38.000, 1334.000, 1350.000, 1432.000, 1435.000, 1604.000, 1650.000, 1702.000, 1738.000, 1152.000, 1185.000, 1236.000, 1284.000, 1656.000, 1697.000, 1727.000, 1760.000
   15.000,   48.000,   10.000,  680.000,  148.000,  136.000,   88.000,   58.000,  192.000,  180.000,  819.961,  162.763,  165.953,   93.000,   77.725,  245.775,  232.604,  845.407,  169.684,  172.610,   82.018,   85.669,  251.515,  243.613,  853.008,  170.765,  164.484,   75.816,   76.776,  233.845,  248.856,  781.993,  158.710,  155.617,   70.783,   70.776,  211.429,  221.128, 1512.000, 1533.000, 1545.000, 1608.000, 1842.000, 2065.000, 1911.000, 2292.000,   58.000,   55.000,   54.000,   49.000,   81.000,   94.000,   83.000,   91.000,   93.000,   89.000,   19.000,   30.000,   22.000,   39.000,   25.000, 1319.000, 1351.000, 1407.000, 1440.000, 1602.000, 1636.000, 1702.000, 1718.000, 1144.000, 1124.000, 1184.000, 1287.000, 1666.000, 1706.000, 1735.000, 1832.000
   16.000,   48.000,   10.000,  956.000,  136.000,  138.000,   54.000,   56.000,  251.000,  193.000,  908.680,  147.937,  156.156,   85.048,   87.000,  255.982,  236.959,  910.142,  158.609,  173.816,   79.835,   88.508,  255.484,  253.957,  864.811,  167.850,  161.025,   75.352,   76.313,  232.112,  245.810,  788.391,  153.117,  154.977,   70.155,   69.732,  212.873,  211.388, 1512.000, 1533.000, 1545.000, 1608.000, 1842.000, 2065.000, 1911.000, 2292.000,   62.000,   58.000,   55.000,   79.000,   67.000,  110.000,   94.000,   83.000,   88.000,   78.000,   37.000,   19.000,   30.000,   33.000,   34.000, 1306.000, 1336.000, 1414.000, 1424.000, 1572.000, 1614.000, 1658.000, 1701.000, 1077.000, 1122.000, 1141.000, 1252.000, 1660.000, 1717.000, 1817.000, 1864.000
   17.000,   48.000,   10.000,  949.000,  136.000,  131.000,   62.000,   62.000,  300.000,  170.000,  938.036,  141.366,  152.325,   80.117,   92.000,  252.000,  248.068,  934.917,  152.250,  174.034,   78.815,   91.879,  250.658,  253.125,  870.006,  165.021,  159.681,   77.194,   76.859,  230.702,  241.794,  791.027,  152.116,  154.366,   70.192,   69.617,  211.919,  209.749, 1433.000, 1344.000, 1545.000, 1422.000, 1806.000, 2065.000, 1911.000, 2292.000,   58.000,   62.000,   58.000,   54.000,   67.000,   86.000,  110.000,   94.000,   91.000,   75.000,   34.000,   37.000,   19.000,   22.000,   35.000, 1298.000, 1342.000, 1404.000, 1470.000, 1560.000, 1607.000, 1658.000, 1695.000, 1106.000, 1169.000, 1185.000, 1232.000, 1720.000, 1775.000, 1801.000, 1870.000
   18.000,   48.000,   10.000,  873.000,  139.000,  132.000,   95.000,   82.000,  285.000,  180.000,  924.672,  143.868,  164.769,   86.590,   92.427,  247.000,  256.550,  934.252,  161.112,  177.129,   83.066,   89.000,  248.681,  259.465,  858.000,  166.868,  163.000,   80.715,   77.001,  228.608,  241.021,  787.868,  156.362,  153.594,   73.074,   70.272,  212.955,  216.156, 1381.000, 1362.000, 1346.000, 1405.000, 1795.000, 2065.000, 1911.000, 2292.000,   49.000,   58.000,   62.000,   55.000,   66.000,  102.000,   86.000,  110.000,   83.000,   82.000,   29.000,   34.000,   37.000,   30.000,   34.000, 1354.000, 1367.000, 1401.000, 1459.000, 1561.000, 1608.000, 1649.000, 1702.000, 1112.000, 1177.000, 1141.000, 1246.000, 1716.000, 1824.000, 1826.000, 1894.000
   19.000,   48.000,   10.000,  831.000,  134.000,  147.000,   76.000,   62.000,  286.000,  187.000,  904.208,  136.450,  171.010,   83.364,   87.670,  250.000,  241.206,  921.545,  161.061,  178.180,   80.000,   88.037,  243.788,  248.253,  852.899,  162.918,  161.091,   80.797,   76.000,  234.910,  227.644,  787.111,  155.605,  167.210,   72.961,   70.815,  215.797,  209.043, 1435.000, 1367.000, 1346.000, 1386.000, 1776.000, 1791.000, 1911.000, 1828.000,   51.000,   49.000,   58.000,   58.000,   49.000,  115.000,  102.000,   86.000,   94.000,   93.000,   29.000,   29.000,   34.000,   19.000,   39.000, 1353.000, 1389.000, 1400.000, 1470.000, 1567.000, 1611.000, 1649.000, 1705.000, 1089.000, 1189.000, 1141.000, 1277.000, 1745.000, 1854.000, 1741.000, 1912.000
   20.000,   48.000,   10.000,  900.000,  137.000,  148.000,   64.000,   60.000,  187.000,  195.000,  915.833,  144.953,  169.210,   78.605,   81.231,  241.169,  232.590,  925.197,  171.000,  165.467,   80.740,   79.604,  236.000,  241.695,  862.565,  161.165,  158.962,   79.861,   74.000,  232.854,  219.000,  793.826,  170.008,  164.668,   73.687,   76.446,  212.812,  228.912, 1424.000, 1345.000, 1385.000, 1411.000, 1761.000, 1769.000, 1821.000, 1845.000,   41.000,   51.000,   49.000,   62.000,   79.000,  125.000,  115.000,  102.000,  110.000,   88.000,   36.000,   29.000,   29.000,   37.000,   33.000, 1310.000, 1369.000, 1383.000, 1451.000, 1542.000, 1599.000, 1610.000, 1679.000, 1072.000, 1157.000, 1164.000, 1215.000, 1790.000, 1882.000, 1869.000, 1912.000
   21.000,   48.000,   10.000,  789.000,  138.000,  134.000,   63.000,   62.000,  172.000,  188.000,  877.696,  148.458,  161.097,   85.000,   77.240,  229.496,  237.585,  921.609,  170.511,  163.090,   82.465,   77.000,  243.278,  247.133,  851.649,  168.000,  158.000,   80.152,   75.000,  235.000,  220.964,  791.940,  174.808,  166.536,   81.370,   76.985,  213.314,  234.618, 1407.000, 1343.000, 1374.000, 1404.000, 1744.000, 1755.000, 1816.000, 1828.000,   40.000,   41.000,   51.000,   58.000,   54.000,  101.000,  125.000,  115.000,   86.000,   91.000,   22.000,   36.000,   29.000,   34.000,   22.000, 1306.000, 1360.000, 1391.000, 1460.000, 1542.000, 1589.000, 1611.000, 1667.000, 1090.000, 1152.000, 1161.000, 1215.000, 1742.000, 1836.000, 1741.000, 1814.000
